DATA,TIPO DE AT.,APARELHO,MARCA,TECNICO,STATUS,PEÇA RECEBIDA,PRONTO,SAÍDA,CONSERTADO?
07-11-2023,GON ,Lavadora,Panasonic,Cvg E Robson,Concluído,0,17-11-2023,17-11-2023,Sim
07-11-2023,FB ,Robo,Wap,Thiago,Concluído,0,21-11-2023,21-11-2023,Sim
07-11-2023,GON,Lavadora,Panasonic,Luiz,Concluído,0,09-11-2023,09-11-2023,Sim
08-11-2023,GON ,Cooktop,Midea,0,Cancelado,0,0,16-11-2023,Não
08-11-2023,FB ,Notbook,Acer,Robson,Sem Conserto,0,0,28-11-2023,Não
08-11-2023,FB ,Robo,Midea,Matheus Rosa,Concluído,0,20-11-2023,22-11-2023,Sim
08-11-2023,FB ,Robo,Romba,Matheus Rosa,Sem Conserto,0,0,22-12-2023,Não
08-11-2023,GB,Micro Ondas,Midea,Thiago,Concluído,17-11-2023,21-11-2023,24-11-2023,Sim
08-11-2023,GB,Micro Ondas,Midea,Thiago,Concluído,17-11-2023,21-11-2023,24-11-2023,Sim
08-11-2023,FON,Lava E Seca,Midea,0,Cancelado,0,0,14-11-2023,Não
08-11-2023,GB,Robo,Midea,Matheus R,Cncluido,0,11-12-2023,18-12-2023,Sim
08-11-2023,FB ,Robo,Wap,Thiago,Concluído,0,24-11-2023,27-12-2023,Sim
08-11-2023,GON,Frigobar,Midea,Luiz / Cvg/Robson,Concluído,17-11-2023,24-11-2023,24-11-2023,Sim
08-11-2023,FON,Lavadora,Panasonic,Luiz Guilherme,Concluído,0,09-11-2023,09-11-2023,Sim
09-11-2023,GS,Refrigerador,Panasonic,Cvg/Luiz,Sem Conserto,0,0,15-12-2023,Não
09-11-2023,GB,Robo,Wap,Thiago,Concluído,0,14-11-2023,28-11-2023,Sim
09-11-2023,FON,Lavadora,Panasonic,Luiz Guilherme,Concluído,0,30-11-2023,05-12-2023,Sim
09-11-2023,GB,Micro-Ondas,Midea,Thiago,Concluído,0,13-11-2023,17-11-2023,Sim
09-11-2023,FON,Lavadora,Panasonic,Cvg,Sem Conserto,0,0,01-12-2023,Não
09-10-2023,GON,Lava E Seca,Midea,Luiz,Concluído,12-12-2023,04-01-2024,04-01-2024,Sim
10-11-2023,GON,Lavadora,Panasonic,Luiz Guilherme,Concluído,0,16-11-2023,16-11-2023,Sim
10-11-2023,GB,Micro-Ondas,Midea,Thiago,Concluído,22-11-2023,28-11-2023,01-12-2023,Sim
10-11-2023,GON ,Freezer,Midea,Robson,Concluído,0,15-11-2023,21-11-2023,Não
10-11-2023,GON,Micro-Ondas,Midea,Thiago,Concluído,22-11-2023,28-11-2023,01-12-2023,Sim
10-11-2023,GB,Extratora,Wap,Matheus Rosa,Concluído,24-11-2023,24-11-2023,28-11-2023,Sim
10-11-2023,GON,Refrigerador,Panasonic,0,Cancelado,0,0,0,Não
10-11-2023,GB,Aspirador,Midea,Matheus Rosa,Concluído,22-11-2023,23-11-2023,29-11-2023,0
10-11-2023,GON,Lavadora,Panasonic,"Luiz, Robson E Cvg",Concluído,0,16-11-2023,16-11-2023,Sim
13-11-2023,GON,Lavadora,Panasonic,"Luiz, Robson E Cvg",Concluído,0,28-11-2023,28-11-2023,Sim
13-11-2023,GON,Refrigerador,Panasonic,Cvg,Concluído,27-11-2023,02-12-2023,02-12-2023,Sim
13-11-2023,GON,Refrigerador,Panasonic,Cvg,Concluído,27-11-2023,18-11-2023,18-11-2023,Sim
13-11-2023,GON,Lava E Seca,Midea,Luiz Guilherme,Concluído,0,17-11-2023,17-11-2023,Sim
13-11-2023,GON,Refrigerador,Panasonic,Luiz,Concluído,0,16-11-2023,16-11-2023,Sim
13-11-2023,FON,Ar Condicionado,Daikin,0,Cancelado,0,0,21-11-2023,Não
13-11-2023,GS,Robo,Midea,Matheus Rosa,Concluído,0,17-11-2023,22-11-2023,Sim
13-11-2023,GON,Refrigerador,Panasonic,Cvg E Robson,Concluído,27-11-2023,01-12-2023,01-12-2023,Sim
13-11-2023,GB,Micro Ondas,Midea,Thiago,Concluído,0,14-11-2023,20-11-2023,Sim
13-11-2023,FB ,Robo,Wap,Thiago,Concluído,0,23-11-2023,04-12-2023,Sim
13-11-2023,FON,Lava E Seca,Midea,Luiz Guilherme,Concluído,0,13-11-2023,13-11-2023,Sim
13-11-2023,FON,Lavadora,Panasonic,Luiz Guilherme,Concluído,0,22-11-2023,22-11-2023,Sim
13-11-2023,GON,Lava E Seca,Midea,Luiz Guilherme,Concluído,30-11-2023,12-12-2023,12-12-2023,Sim
14-11-2023,GON,Refrigerador,Panasonic,Cvg E Robson,Concluído,0,28-11-2023,28-11-2023,Sim
14-11-2023,FON,Refrigerador,Panasonic,Luiz Guilherme,Concluído,0,16-11-2023,16-11-2023,Sim
14-11-2023,GB,Robo,Midea,Matheus Rosa,Concluído,08-12-2023,12-12-2023,13-12-2023,Sim
14-11-2023,FB ,Lava E Seca,Midea,Luiz Guilherme,Concluído,0,21-11-2023,01-12-2023,Sim
14-11-2023,GB,Micro-Ondas,Midea,Thiago,Concluído,0,14-11-2023,21-11-2023,Sim
14-11-2023,GON,Lava E Seca,Midea,Cvg,Concluído,0,21-11-2023,21-11-2023,Sim
14-11-2023,GON,Refrigerador,Panasonic,Cvg,Concluído,11-12-2023,02-12-2023,02-12-2023,Sim
14-11-2023,FON,Refrigerador,Panasonic,Robson / Cvg,Concluído,0,14-11-2023,14-11-2023,Sim
14-10-2023,GON,Refrigerador,Panasonic,Luiz,Concluído,0,17-11-2023,17-11-2023,Sim
14-10-2023,FB ,Refrigerador,Panasonic,0,Sem Analise,0,0,07-12-2023,Não
14-10-2023,FB ,Robo,Wap,Matheus Rosa,Concluído,0,24-11-2023,29-11-2023,Sim
14-11-2023,GON,Lavadora,Panasonic,Cvg,Concluído,0,18-11-2023,18-11-2023,Sim
16-11-2023,FON,Refrigerador,Panasonic,0,Cancelado,0,0,20-11-2023,Não
16-11-2023,GB,Panela Elétrica,Midea,Thiago,Concluído,30-11-2023,04-12-2023,06-12-2023,0
16-11-2023,GON,Refrigerador,Panasonic,Cvg E Robson,Concluído,0,22-11-2023,22-11-2023,Sim
16-11-2023,GON,Refrigerador,Panasonic,Cvg E Robson,Concluído,0,20-11-2023,20-11-2023,Sim
17-11-2023,GON,Refrigerador,Panasonic,Cvg E Robson,Concluído,0,20-11-2023,20-11-2023,Sim
17-11-2023,GON,Refrigerador,Panasonic,Cvg E Luiz,Concluído,26-12-2023,04-01-2024,04-01-2024,Sim
17-11-2023,FON,Forno Elétrico,Midea,Cvg,Concluído,0,14-12-2023,15-12-2023,Sim
17-11-2023,FB ,Aspirador Vertical,Midea,Matheus Rosa,Concluído,0,27-11-2023,29-11-2023,Sim
17-11-2023,FON,Refrigerador,Panasonic,0,Cancelado,0,0,05-12-2023,Não
17-11-2023,FON,Ar Condicionado,Midea,0,Cancelado,0,05-03-2024,05-03-2024,Não
17-10-2023,GON,Lavadora,Panasonic,Cvg,Concluído,0,30-11-2023,30-11-2023,Sim
17-10-2023,GON,Refrigerador,Panasonic,Cvg E Robson,Concluído,29-11-2023,01-12-2023,01-12-2023,Sim
17-11-2023,GON,Refrigerador,Panasonic,Cvg,Troca,0,0,28-12-2023,Não
17-11-2023,GON,Panela De Pressão,Midea,Thiago,Concluído,30-11-2023,04-12-2023,06-12-2023,Sim
17-11-2023,GB,Robo,Midea,Matheus R,Concluído,30-11-2023,01-12-2023,08-12-2023,Sim
17-11-2023,FB ,Robo,Midea,0,Sem Conserto,0,0,05-12-2023,Não
17-11-2023,FB ,Robo,Wap,Matheus R,Concluído,0,03-11-2023,13-11-2023,Sim
20-11-2023,GON,Lava E Seca,Midea,0,Cancelada,0,0,24-11-2023,Não
20-11-2023,FON,Refrigerador,Midea,Cvg / Robson,Concluído,0,20-11-2023,20-11-2023,Não
20-11-2023,FB ,Panela De Pressão,Midea,Thiago,Sem Defeito,0,28-11-2023,29-11-2023,Não
20-11-2023,FB ,Robo,Midea,Matheus Rosa,Sem Conserto,0,0,12-12-2023,Não
20-11-2023,FON,Ar Condicionado,Lg,Luiz Guilherme,Concluído,0,29-11-2023,29-11-2023,Sim
20-11-2023,FON ,Lavadora,Panasonic,0,Cancelada,0,0,06-12-2023,Não
20-11-2023,GON,Lavadora,Panasonic,Cvg / Luiz Guilherme,Concluído,0,0,23-11-2023,Sim
20-11-2023,GB,Robo,Wap,Matheus Rosa,Concluído,28-11-2023,28-11-2023,01-12-2023,Sim
21-11-2023,FON,Ar Condicionado,Springer,Luiz Guilherme,Concluído,0,24-11-2023,24-11-2023,Sim
21-11-2023,FON,Ar Condicionado,Springer,Luiz Guilherme,Concluído,0,24-11-2023,24-11-2023,Sim
21-11-2023,GON,Refrigerador,Panasonic,Luiz,Concluído,0,0,22-11-2023,Não
21-11-2023,GON,Refrigerador,Panasonic,Luiz,Concluído,0,0,22-11-2023,Não
21-11-2023,GON,Lava E Seca,Midea,0,0,0,0,0,0
21-11-2023,FON,Lavadora,Panasonic,Cvg / Luiz / Robson,Concluído,29-11-2023,06-12-2023,06-12-2023,Sim
21-11-2023,GON,Lava E Seca,Thosiba,Cvg,Concluído,0,0,06-12-2023,Não
21-11-2023,GON,Lava E Seca,Midea,"Cvg, Robson E Luiz",Concluído,08-12-2023,21-12-2023,22-12-2023,Sim
21-11-2023,GON,Lavadora,Panasonic,Cvg E Robson,Concluído,0,24-11-2023,24-11-2023,Sim
21-11-2023,FB ,Robo,Wap,Thiago,Concluído,0,06-12-2023,19-12-2023,Sim
21-11-2023,FB ,Ar Condicionado,Miidea,Luiz Guilherme,Concluído,0,22-11-2023,22-11-2023,Sim
21-11-2023,GON,Refrigerador,Midea,Cvg / Robson,Troca,0,0,06-12-2023,Não
21-11-2023,GON,Lavadora,Panasonic,Cvg,Concluído,0,30-11-2023,30-11-2023,Sim
21-11-2023,GON,Lavadora,Panasonic,Cvg E Robson,Concluído,0,27-11-2023,27-11-2023,Sim
21-11-2023,FON,Refrigerador,Panasonic,0,Cancelado,0,0,22-11-2023,Não
22-11-2023,GB,Robo,Wap,Matheus Rosa,Concluído,28-11-2023,29-11-2023,06-12-2023,Sim
22-11-2023,FON,Refrigerdor,Panasonic,Cvg / Robson,Concluído,0,24-11-2023,24-11-2023,24/11/2023
22-11-2023,FON,Refrigerador,Panasonic,0,Cancelado,0,0,22-11-2023,Não
22-11-2023,FON,Refrigerador,Panasonic,Luiz Guilherme,Concluído,0,27-11-2023,27-11-2023,Sim
22-11-2023,GON,Refrigerador,Panasonic,Cvg E Robson,28/11-Ag. Aprovação,0,19-12-2023,19-12-2023,Sim
22-11-2023,GON,Lavadora,Panasonic,Cvg E Robson,Concluído,0,24-11-2023,24-11-2023,Sim
22-11-2023,FON,Ar Condicionado,Midea,Rosbons/Claudio,Concluído,0,25-11-2023,25-11-2023,Sim
23-11-2023,FON,Lavadora,Panasonic,Luiz Guilherme,Concluído,0,23-11-2023,23-11-2023,Sim
23-11-2023,GON,Lava E Seca,Midea,Luiz Guilherme,Concluído,0,27-11-2023,27-11-2023,Sim
23-11-2023,FON,Refrigerador,Panasonic,0,0,0,0,0,0
23-11-2023,GON ,Lava E Seca,Midea,"Luiz, Robson E Cvg",Concluído,18-12-2023,29-12-2023,29-12-2023,Sim
23-11-2023,FON,Refrigerador,Panasonic,Robson / Cvg,Concluído,0,29-11-2023,29-11-2023,Sim
23-11-2023,GON,Lavadora,Panasonic,Cvg E Robson,Concluído,0,06-12-2023,06-12-2023,Sim
23-11-2023,FON,Refrigerador,Panasonic,Cvg,Concluído,0,24-11-2023,24-11-2023,Sim
23-11-2023,FON,Ar Condicionado,Carrier,Luiz Guilherme,Concluído,0,30-11-2023,30-11-2023,Sim
24-11-2023,FON,Ar Condicionado,Midea,Luiz Guilherme,Concluído,0,29-11-2023,29-11-2023,Sim
24-11-2023,GON,Lava E Seca,Midea,Cvg,Concluído,0,30-11-2023,30-11-2023,Sim
24-11-2023,GON,Ar Condicionado,Daikin,Luiz Guilherme,Finalizado,0,27-11-2023,27-11-2023,Não
24-11-2023,GON,Lavadora,Panasonic,Cvg E Robson,Concluído,0,27-11-2023,27-11-2023,Sim
24-11-2023,GON,Lavadora,Panasonic,Cvg E Robson,28/11-Ag. Aprov. Pedido,0,12-12-2023,12-12-2023,Sim
24-11-2023,GON,Lavadora,Panasonic,Cvg E Robson,Concluído,0,27-11-2023,27-11-2023,Sim
24-11-2023,GB,Robo,Wap,Matheus Rosa,Concluído,01-12-2023,13-12-2023,20-12-2023,Sim
24-11-2023,GON,Refrigerador,Panasonic,Cvg E Robson,Cancelado,0,0,01-12-2023,Não
24-11-2023,GON,Refrigerador,Panasonic,Cvg E Robson,Concluído,11-12-2023,21-12-2023,21-12-2023,Sim
24-11-2023,GON,Micro-Ondas,Panasonic,Thiago,Concluído,11-12-2023,12-12-2023,20-12-2023,Sim
27-11-2023,GON,Robo,Wap,Matheus Rosa,Concluído,01-12-2023,01-12-2023,06-12-2023,Sim
27-11-2023,GB,Robo,Wap,Matheus Rosa,Concluído,05-12-2023,05-12-2023,06-12-2023,0
27-11-2023,FON,Lavadora,Panasonic,Luiz Guilherme,Concluído,0,28-11-2023,28-11-2023,Sim
27-11-2023,GS,Robo,Midea,Matheus Rosa,Sem Defeito,0,28-11-2023,29-11-2023,Não
27-11-2023,GON,Secadora,Midea,Cvg / Robson,Sem Defeito,0,0,06-12-2023,Não
27-11-2023,GON,Climatizador,Midea,Thiago,Concluído,08-12-2023,20-12-2023,17-01-2023,Sim
27-11-2023,FON,Lava E Seca,Midea,Cvg,Concluído,0,11-12-2023,11-12-2023,Sim
27-11-2023,GON,Lava E Seca,Midea,"Luiz, Robson E Cvg",Concluído,0,29-12-2023,29-12-2023,Sim
27-11-2023,GON,Refrigerador,Panasonic,Cvg E Robson,Concluído,0,28-11-2023,28-11-2023,Sim
27-11-2023,FON,Refrigerador,Panasonic,0,Cancelado,0,0,28-11-2023,Não
28-11-2023,GON,Lavadora,Midea,Cvg,Concluído,0,08-12-2023,08-12-2023,Sim
28-11-2023,GON,Lava E Seca,Midea,Luiz Guilherme,Concluído,0,28-11-2023,28-11-2023,Sim
28-11-2023,GON,Refrigerador,Panasonic,Robson,Concluído,0,15-12-2023,26-12-2023,Sim
28-11-2023,FON,Refrigerador,Panasonic,Cvg / Robson,Concluído,0,01-12-2023,01-12-2023,Sim
28-11-2023,FB ,Micro-Ondas,Panasonic,0,0,0,0,0,0
28-11-2023,GON,Fechadura Digital,Midea,Robson/Cvg,Concluído,0,27-12-2023,27-12-2023,Sim
28-11-2023,GON,Lavadora,Panasonic,Cvg E Robson,Concluído,0,28-11-2023,28-11-2023,Sim
28-11-2023,GB,Robo,Wap,Matheus Rosa,Concluído,01-12-2023,04-12-2023,06-12-2023,Sim
28-11-2023,FON,Lavadora,Panasonic,Luiz Guilherme,Concluído,0,04-12-2023,04-12-2023,Sim
28-11-2023,GS,Refrigerador,Panasonic,0,0,0,0,0,0
28-11-2023,FB ,Cervejeira,Midea,0,0,0,0,0,0
29-11-2023,GON ,Lavadora,Panasonic,Luiz,Concluído,0,30-11-2023,30-11-2023,Sim
29-11-2023,FB ,Aspirador,Wap,0,0,0,0,0,0
29-11-2023,GON,Lava E Seca,Midea,Luiz,Concluído,12-12-2023,18-12-2023,18-12-2023,Sim
29-11-2023,GON,Refrigerador,Panasonic,Cvg E Robson,Concluído,0,01-12-2023,01-12-2023,Sim
29-11-2023,FB ,Notbook,Itautec,0,0,0,0,0,0
29-11-2023,GS,Micro-Ondas,Midea,Thiago,Concluído,0,06-12-2023,06-12-2023,Sim
29-11-2023,FB ,Climatizador,Elgin,Thiago,Concluído,0,01-03-2024,05-03-2024,Sim
29-11-2023,GB,Aspirador,Wap,Matheus R,Concluído,07-12-2023,12-12-2023,14-12-2023,Sim
30-11-2023,GON,Lavadora,Panasonic,Cvg E Robson,Concluído,0,03-01-2024,03-01-2024,Sim
30-11-2023,GB,Micro-Ondas,Panasonic,Thiago,Concluído,0,12-12-2023,13-12-2023,Sim
30-11-2023,FB ,Fritadeira,Midea,0,0,0,0,0,0
30-11-2023,GB,Aspirador,Wap,0,0,0,0,0,0
30-11-2023,GON,Lava E Seca,Midea,Luiz Guilherme,Concluído,12-12-2023,04-01-2024,04-01-2024,Sim
30-11-2023,FON,Refrigerador,Panasonic,Cvg,Concluído,0,02-12-2023,02-12-2023,Sim
30-11-2023,GB,Robo,Wap,Matheus R,Concluído,07-12-2023,11-12-2023,13-12-2023,Sim
30-11-2023,GON ,Lava E Seca,Midea,Luiz Guilherme,Concluído,12-12-2023,28-12-2023,28-12-2023,Sim
30-11-2023,GON,Lavadora,Midea,Luiz Guilherme,Concluído,0,01-12-2023,01-12-2023,Não
30-11-2023,FON,Ar Condicionado,Gree,0,Cancelado,0,0,07-12-2023,Não
30-11-2023,GON ,Fechadura Digital,Midea,Luiz,Concluído,26-01-2024,01-02-2024,01-02-2024,Sim
30-11-2023,GON,Refrigerador,Panasonic,Cvg,Concluído,0,05-01-2023,05-01-2023,Sim
30-11-2023,GON,Lava E Seca,Midea,Cvg / Robson,Concluído,0,12-12-2023,12-12-2023,Não
01-12-2023,FB ,Climatizador,Springer,Thiago,Concluído,0,08-12-2023,12-12-2023,Sim
01-12-2023,GB,Refrigerador,Panasonic,Luiz E Cvg,Concluído,02-01-2023,04-01-2024,05-01-2024,Sim
01-12-2023,FON,Ar Condicionado,Daikin,Luiz,Concluído,0,12-01-2024,12-01-2024,Sim
01-12-2023,GON,Lavadora,Panasonic,Cvg E Robson,Concluído,0,05-12-2023,05-12-2023,Sim
01-12-2023,GS,Robo,Midea,Matheus Rosa,Sem Defeito,0,0,12-12-2023,Não
01-12-2023,GON,Lavadora,Panasonic,Cvg E Robson,Concluído,0,05-12-2023,05-12-2023,Sim
01-12-2023,GON,Lava E Seca,Midea,Luiz Guilherme,Concluído,0,12-12-2023,12-12-2023,Sim
0,FB ,Robo,Wap,Matheus Rosa,Concluído,0,19-12-2023,03-01-2024,Sim
04-12-2023,GON,Refrigerador,Panasonic,Luiz,Concluído,21-12-2023,07-12-2023,07-12-2023,Sim
04-12-2023,GON,Refrigerador,Panasonic,Cvg E Robson,Concluído,0,05-12-2023,05-12-2023,Sim
04-12-2023,FON,Evaporadora,Daikin,0,0,0,0,0,0
04-12-2023,GON,Refrigerador,Panasonic,Cvg,Concluído,0,21-01-2024,21-01-2024,Sim
04-12-2023,GON,Refrigerador,Panasonic,Cvg E Robson,Concluído,10-01-2024,15-01-2024,15-01-2024,Sim
04-12-2023,GON,Lavadora,Panasonic,Luiz,Concluído,0,12-12-2023,12-12-2023,Sim
04-11-2023,GON,Lavadora,Panasonic,Luiz E Cvg,Concluído,26-12-2023,29-12-2023,29-12-2023,Sim
04-11-2023,FON,Ar Condicionado,Springer,0,Cancelado,0,0,14-12-2023,Não
04-11-2023,GON,Refrigerador,Panasonic,Luiz E Cvg,Concluído,0,10-01-2024,10-01-2024,Sim
04-11-2023,GB ,Robo,Wap,Matheus Rosa,Concluído,13-12-2023,13-12-2023,17-01-2024,Sim
04-11-2023,FON,Lava E Seca,Midea,Cvg/ Robson,Concluído,0,12-12-2023,12-12-2023,Sim
04-11-2023,GON,Refrigerador,Midea,Cvg,Concluído,0,09-01-2024,09-01-2024,Sim
04-11-2023,FB ,Micro Ondas,Panasonic,Thiago,Concluído,0,19-12-2023,01-12-2023,Sim
04-11-2023,GON,Lava E Seca,Midea,Cvg/Robson,Concluído,0,05-12-2023,05-12-2023,Sim
04-12-2023,GON,Frigobar,Midea,0,Cancelada,0,0,11-12-2023,Não
04-12-2023,GS,Lava E Seca,Midea,Luiz Guilherme,Concluído,0,12-12-2023,12-12-2023,Sim
04-12-2023,FON,Lavadora,Panasonic,Cvg / Robson,Concluído,0,05-12-2023,05-12-2023,Sim
05-12-2023,FB ,Robo,Midea,Matheus Rosa,Concluído,0,22-12-2023,27-12-2023,Sim
05-10-2023,GON,Refrigerador,Panasonic,Cvg E Robson,Concluído,0,05-12-2023,05-12-2023,Sim
05-10-2023,GON,Lavadora,Panasonic,Cvg E Robson,Concluído,0,05-12-2023,05-12-2023,Sim
05-12-2023,FON,Refrigerador,Panasonic,0,Cancelado,0,0,11-12-2023,Não
05-10-2023,FON,Notbook,Acer,0,Sem Conserto,0,0,06-12-2023,Não
05-10-2023,GON,Lava E Seca,Midea,Luiz Guilherme,Concluído,19-12-2023,27-12-2023,27-12-2023,Sim
05-10-2023,GB,Micro-Ondas,Midea,Thiago,Concluído,12-12-2023,14-12-2023,15-12-2023,Sim
05-10-2023,GON,Lava E Seca,Midea,Luiz Guilherme,Sem Defeito,0,0,12-12-2023,Não
05-12-2023,FON,Lava E Seca,Midea,0,Cancelado,0,0,12-12-2023,Não
05-12-2023,FON,Ar Condicionado,Gree,0,Cancelado,0,0,12-12-2023,Não
05-12-2023,FON,Ar Condicionado,Midea,0,0,0,0,0,0
05-12-2023,FON,Ar Condicionado,Midea,0,0,0,0,0,0
05-12-2023,FON,Refrigerador,Panasonic,0,Cancelado,0,0,11-12-2023,Não
05-12-2023,GS,Robo,Wap,Matheus Rosa,Concluído,0,06-12-2023,08-12-2023,Sim
05-12-2023,FON,Ar Condicionado,Midea,Cvg,Concluído,0,12-12-2023,12-12-2023,Não
05-12-2023,GON,Lavadora,Midea,0,0,0,0,0,0
06-12-2023,FB ,Robo,Ilife,Thiago,Concluído,0,06-12-2023,07-12-2023,Sim
06-12-2023,FB ,Robo,Wap,Matheus Rosa,Concluído,0,14-12-2023,14-12-2023,Sim
06-12-2023,GON,Refrigerador,Panasonic,Cvg E Robson,Concluído,0,14-12-2023,14-12-2023,Sim
06-12-2023,GON,Lavadora,Panasonic,Cvg E Robson,Concluído,08-01-2024,12-12-2023,12-12-2023,Sim
06-12-2023,FB ,Notbook,Hp,Robson,Sem Conserto,0,0,03-01-2024,Não
06-12-2023,FB ,Robo,Wap,Matheus Rosa,Concluído,0,20-12-2023,27-12-2023,Sim
06-12-2023,FB ,Ar Condicionado,Agratto,Luiz Guilherme,Concluído,0,08-12-2023,08-12-2023,Sim
06-12-2023,FON,Ar Condicionado,Springer,0,Cencelado,0,0,16-01-2023,Não
06-12-2023,FB ,Robo,Midea,Matheus/Thiago,Concluído,0,26-12-2023,05-01-2023,Sim
07-12-2023,GON,Ar Condicionado,Elgin,0,Cancelado,0,0,21-12-2023,Não
07-12-2023,GB,Micro-Ondas,Panasonic,Thiago,Concluído,0,19-12-2023,20-12-2023,Sim
07-12-2023,GON,Lavadora,Midea,Cvg / Robson,Concluído,0,12-12-2023,12-12-2023,Sim
07-12-2023,GON,Lavadora,Panasonic,Luiz,Concluído,0,27-12-2023,27-12-2023,Sim
07-12-2023,GB,Robo,Wap,Matheus Rosa,Concluído,18-12-2023,19-12-2023,26-12-2023,Sim
07-12-2023,FON,Forno Elétrico,Panasonic,Cvg,Concluído,0,11-12-2023,0,Sim
07-12-2023,FB ,Cooktop,Midea,0,0,0,0,0,0
07-12-2023,GON,Lava E Seca,Toshiba,0,Cancelado,0,0,15-12-2023,Não
07-12-2023,GON,Refrigerador,Midea,Cvg E Robson,Concluído,11-01-2024,13-01-2024,15-01-2024,Sim
08-12-2023,GON,Lavadora,Panasonic,0,Cancelado,0,0,13-12-2023,Não
08-12-2023,GB,Robo,Wap,Matheus R,Concluído,18-12-2023,19-12-2023,22-12-2023,Sim
08-12-2023,FB ,Ar Condicionado Portatil,Midea,Robson,Concluído,0,24-01-2024,24-01-2024,Sim
08-12-2023,FON,Lavadora,Panasonic,0,0,0,0,0,0
08-12-2023,GB,Robo,Wap,Matheus R,Concluído,18-12-2023,19-12-2023,20-12-2023,Sim
08-12-2023,GON,Lavadora,Panasonic,Cvg E Robson,Concluído,0,12-12-2023,12-12-2023,Sim
08-12-2023,GON,Lavadora,Panasonic,Luiz,Concluído,18-12-2023,19-12-2023,19-12-2023,Sim
08-12-2023,FB ,Robo,Wap,Matheus R,Sem Conserto,0,0,30-01-2024,Não
08-12-2023,GON,Refrigerador,Panasonic,0,0,0,0,0,0
08-12-2023,GON,Lavadora,Midea,Luiz,Concluído,0,27-12-2023,27-12-2023,Sim
11-12-2023,FB ,Robo,Wap,Matheus Rosa,Concluído,0,26-12-2023,10-01-2023,Sim
11-12-2023,FB ,Robo,Wap,Matheus Rosa,Concluído,0,26-12-2023,10-01-2023,Sim
0,GON,Lava E Seca,Midea,Luiz,Concluído,11-01-2024,19-01-2024,19-01-2024,Sim
11-12-2023,GON,Lavadora,Panasonic,Cvg E Luiz,Troca Na Loja,0,0,05-01-2024,Não
11-12-2023,GON,Fechadura Digital,Midea,Cvg/Robson,Concluído,31-01-2024,01-02-2024,01-02-2024,Sim
11-12-2023,GB,Robo,Wap,Matheus Rosa,Concluído,18-12-2023,19-12-2023,22-12-2023,Sim
11-12-2023,GON,Refrigerador,Panasonic,0,Cancelado,0,0,14-12-2023,Não
11-12-2023,GB,Frigobar,Midea,0,0,0,0,0,0
11-12-2023,GB,Robo,Wap,Matheus Rosa,Concluído,18-12-2023,19-12-2023,22-12-2023,Sim
11-12-2023,GON,Frigobar,Midea,Luiz,Concluído,27-12-2023,28-12-2023,28-12-2023,Sim
11-12-2023,FON,Refrigerador,Panasonic,Cvg E Robson,Cancelado,0,0,20-12-2023,Não
11-12-2023,FON,Lavadora,Panasonic,0,Cancelado,0,0,21-12-2023,Não
12-12-2023,GON,Lava E Seca,Midea,Luiz Guilherme,Sem Conserto,0,0,28-12-2023,Não
12-12-2023,GB,Robo,Midea,Matheus Rosa,Concluído,0,05-01-2024,09-01-2024,Sim
12-12-2023,FON,Refrigerador,Panasonic,Luiz Guilherme,Concluído,0,14-12-2023,14-12-2023,Sim
12-12-2023,FB ,Aspirador,Xiaomi,0,0,0,0,0,0
12-12-2023,GB,Purificador,Midea,Thiago,Concluído,0,18-12-2023,22-12-2023,Sim
12-12-2023,FB ,Robo,Wap,Matheus Rosa,Concluído,0,26-12-2023,04-01-2023,Sim
12-12-2023,GON,Refrigerador,Panasonic,Luiz,Concluído,0,28-12-2023,28-12-2023,Sim
12-12-2023,GON,Lavadora,Panasonic,Luiz E Cvg,Concluído,18-12-2023,09-01-2024,09-01-2024,Sim
0,GON,Lavadora,Panasonic,Luiz,Concluído,0,19-12-2023,19-12-2023,Sim
12-12-2023,GON,Lavadora,Panasonic,0,Cancelado,0,0,14-12-2023,Não
12-12-2023,GON,Lavadora,Panasonic,Luiz E Cvg,Concluído,02-01-2024,09-01-2024,09-01-2024,Sim
12-12-2023,GON,Lavadora,Panasonic,Luiz,Concluído,18-12-2023,24-01-2024,24-01-2024,Sim
13-12-2023,GB,Robo,Wap,Matheus Rosa,Concluído,18-12-2023,19-12-2023,26-12-2023,Sim
13-12-2023,FB ,Notbook,Acer,0,0,0,0,0,0
13-12-2023,FB ,Robo,Wap,Matheus Rosa,Concluído,0,26-12-2023,09-01-2024,Sim
13-12-2023,GON,Lavadora,Panasonic,Cvg E Robson,Concluído,0,03-01-2023,03-01-2023,Sim
13-12-2023,GB,Micro-Ondas,Midea,Thiago,Concluído,22-12-2023,26-12-2023,05-01-2024,Sim
13-12-2023,FON,Lavadora,Panasonic,Cvg E Robson,Concluído,0,13-12-2023,13-12-2023,Sim
14-12-2023,GS,Refrigerador,Panasonic,Luiz Guilherme,Concluído,0,10-01-2024,10-01-2024,Sim
14-12-2023,GON,Secadora,Midea,Luiz Guilherme,Concluído,0,19-12-2023,19-12-2023,Sim
14-12-2023,GB,Robo,Wap,0,0,0,0,0,0
14-12-2023,GB,Robo,Wap,Matheus,Concluído,24-01-2024,24-01-2024,25-01-2024,Sim
14-12-2023,FON,Refrigerador,Panasonic,0,0,0,0,0,0
14-12-2023,FON,Ar Condicionado,0,0,0,0,0,0,0
